net_name,net_route_length,net_steiner_length,fanout,total_cap,net_cap,net_coupling,net_res
_324_,990,-1,1,1.4897567830705351e-15,1.1086676603757608e-16,0.033429641160182655,33.87133026123047
_325_,684,-1,1,7.188325519236715e-16,8.251154403485033e-17,0.02364170551300049,24.29750633239746
_326_,540,-1,1,1.1374751450327612e-15,5.855517588545297e-17,0.008761665900237858,20.01890754699707
_327_,846,-1,1,1.5170883128169449e-15,1.3819829578398581e-16,0.08277716266456991,29.706092834472656
_328_,1044,-1,1,7.256473555008059e-16,8.93263476119848e-17,0.0,35.90092086791992
_329_,234,-1,1,1.113149735216157e-15,3.422976606884875e-17,0.007353541906923056,10.5017671585083
_330_,432,-1,1,1.4819931967133574e-15,1.0310317968039839e-16,0.08062430564314127,16.75327491760254
_331_,954,-1,1,7.50459703382963e-16,1.1413869549414184e-16,0.04375228052958846,32.234859466552734
_332_,612,-1,1,1.1653393526238755e-15,8.641938347656725e-17,0.035705797374248505,19.84520721435547
_333_,108,-1,1,1.3905509078595722e-15,1.1660890826613139e-17,0.0,4.870107173919678
_334_,2178,-1,2,3.039704786164145e-15,3.5823860899757663e-16,0.21918674872722477,72.78646475076675
_335_,10947,-1,6,7.208067422017489e-15,1.3828854714451576e-15,0.39505700217705453,333.3385810852051
_336_,3078,-1,3,2.76923234302927e-15,5.245603044545365e-16,0.2744424816173705,102.31155049800873
_337_,4896,-1,4,3.4818151152911847e-15,5.697230424109518e-16,0.10218138932577858,165.0104015469551
_338_,3150,-1,4,3.7831125696843014e-15,4.39921172474861e-16,0.1350761911016889,108.22296440601349
_339_,0,-1,0,0.0,0.0,0.0,0.0
_340_,4014,-1,5,4.3990944106854155e-15,4.920355098293923e-16,0.12288224801886827,136.5403517484665
_341_,2952,-1,3,2.671589773001583e-15,3.547988081987769e-16,0.015440880961250514,95.77297687530518
_342_,0,-1,0,0.0,0.0,0.0,0.0
_343_,5886,-1,4,3.654925991578625e-15,7.722157975727489e-16,0.29385098167767865,173.83117163181305
_344_,3816,-1,4,3.8770358180405945e-15,5.338448443476277e-16,0.1577045531012118,128.01149082183838
_345_,0,-1,0,0.0,0.0,0.0,0.0
_346_,4644,-1,4,3.4281879770928572e-15,6.038569878776424e-16,0.13105199558776803,154.92469918727875
_347_,2070,-1,3,2.5675165288383418e-15,2.5072556403553554e-16,0.04384912259411067,72.47106176614761
_348_,0,-1,0,0.0,0.0,0.0,0.0
_349_,4680,-1,5,4.917202865180716e-15,7.612806022236959e-16,0.35438424022868276,158.98561918735504
_350_,1350,-1,3,2.0727980421485215e-15,2.3503597275354414e-16,0.1451668811205309,48.311604499816895
_351_,0,-1,0,0.0,0.0,0.0,0.0
_352_,4482,-1,5,4.468879761143803e-15,6.342976579360674e-16,0.16507799935061485,149.68424654006958
_353_,2412,-1,3,2.9140872589874904e-15,3.77615334698966e-16,0.15137609839439392,81.97723841667175
_354_,0,-1,0,0.0,0.0,0.0,0.0
_355_,6822,-1,4,3.838935429040149e-15,8.690682976188841e-16,0.18294084182707593,222.34272915124893
_356_,1764,-1,3,2.5673066764256595e-15,2.505157116228533e-16,0.05605490243760869,61.96198499202728
_357_,0,-1,0,0.0,0.0,0.0,0.0
_358_,5598,-1,4,3.766441267216442e-15,8.50071889710812e-16,0.2917816246917937,184.1223930120468
_359_,1692,-1,3,2.5866893313576797e-15,2.6989836655487345e-16,0.07986907046870328,61.37413287162781
_360_,0,-1,0,0.0,0.0,0.0,0.0
_361_,5238,-1,4,3.670955666588939e-15,7.588635937087057e-16,0.29066631448222324,174.3894922733307
_362_,1026,-1,3,2.4519964814259058e-15,1.3520551662309956e-16,0.03893141000298783,40.26088762283325
_363_,0,-1,0,0.0,0.0,0.0,0.0
_364_,5346,-1,4,3.617567603439974e-15,6.477006837769458e-16,0.15684214665088803,174.9736865758896
_365_,2160,-1,3,2.5973225594610365e-15,2.805315946582303e-16,0.05951364680186089,75.81440675258636
_366_,0,-1,0,0.0,0.0,0.0,0.0
_367_,3060,-1,4,3.1477567558388765e-15,4.101126007533245e-16,0.137093624798581,106.5974600315094
_368_,1800,-1,3,3.3359702295758607e-15,3.2653035413358553e-16,0.19449690892361104,63.991574227809906
_369_,0,-1,0,0.0,0.0,0.0,0.0
_370_,3996,-1,5,4.8755343498899616e-15,5.57561978628985e-16,0.143537922995165,136.9087827205658
_371_,1728,-1,3,2.600560554660153e-15,2.837695898573467e-16,0.08894289570162073,61.68222749233246
_372_,0,-1,0,0.0,0.0,0.0,0.0
_373_,6624,-1,5,5.214436890767617e-15,8.78356649160238e-16,0.2554781634826213,218.67756444215775
_374_,1494,-1,3,2.5636174244238934e-15,2.468264596210872e-16,0.07217428914736956,54.393064856529236
_375_,0,-1,0,0.0,0.0,0.0,0.0
_376_,2304,-1,4,3.8995139548783555e-15,4.008028616300525e-16,0.17781419068342075,82.4590368270874
_377_,0,-1,0,0.0,0.0,0.0,0.0
_378_,7254,-1,5,5.226193284559033e-15,9.124353257271203e-16,0.2150916734826751,240.97016656398773
_379_,1080,-1,3,2.4650240599129137e-15,1.482330951101075e-16,0.0339538802872994,40.73903131484985
_380_,0,-1,0,0.0,0.0,0.0,0.0
clknet_0_clk,16149,-1,4,4.369536772474503e-15,2.0613688148329824e-15,0.8300565395247759,420.3747956752777
clknet_2_0__leaf_clk,12780,-1,9,6.309717830686734e-15,1.6120866577415405e-15,0.4934938973165117,415.0369453430176
clknet_2_1__leaf_clk,12150,-1,9,6.401707726340919e-15,1.7040765533957256e-15,0.3509423366012925,397.3484171628952
clknet_2_2__leaf_clk,12978,-1,9,6.719207862223827e-15,2.021576689278633e-15,0.7362616999434977,420.1054410338402
clknet_2_3__leaf_clk,13248,-1,9,6.333683780896347e-15,1.6727172761060033e-15,0.4214818937762175,392.45459163188934
dpath.a_lt_b$in0\[0\],1497,-1,2,1.784222387348454e-15,2.3933837073000395e-16,0.11102264546934748,49.50508689880371
dpath.a_lt_b$in0\[10\],1530,-1,2,1.8690616308619182e-15,2.5686972927668143e-16,0.08489435067167506,54.393065452575684
dpath.a_lt_b$in0\[11\],900,-1,2,1.839938732311184e-15,1.6569171470243952e-16,0.0767885805980768,35.01245069503784
dpath.a_lt_b$in0\[12\],162,-1,1,1.0977651816742955e-15,3.3715193553391764e-17,0.01599378022365272,8.249102592468262
dpath.a_lt_b$in0\[13\],756,-1,2,2.4182733469386335e-15,1.150133099517411e-16,0.06590518297161907,25.221798300743103
dpath.a_lt_b$in0\[14\],612,-1,1,1.1552420846178938e-15,9.119209649699001e-17,0.014810673543252051,22.579668045043945
dpath.a_lt_b$in0\[1\],792,-1,2,2.747410656725631e-15,1.3802359523861461e-16,0.0657602139399387,29.139273166656494
dpath.a_lt_b$in0\[2\],1512,-1,2,1.8688045563624266e-15,2.5661254889807134e-16,0.11301662848563865,42.28429889678955
dpath.a_lt_b$in0\[3\],1800,-1,2,1.8663466785077314e-15,2.5415467104337617e-16,0.10049265110865235,50.231207847595215
dpath.a_lt_b$in0\[4\],2196,-1,2,1.950708407197181e-15,3.385163997328259e-16,0.08794905518880114,73.5900844335556
dpath.a_lt_b$in0\[5\],1116,-1,2,1.829683916177013e-15,1.6601189315650165e-16,0.07453959668055177,40.99410092830658
dpath.a_lt_b$in0\[6\],1710,-1,2,1.9261192524966256e-15,2.624472294761142e-16,0.14085708186030388,60.113402366638184
dpath.a_lt_b$in0\[7\],918,-1,2,1.782893180895975e-15,1.1922115787546365e-16,0.05346781073603779,33.19479942321777
dpath.a_lt_b$in0\[8\],2610,-1,2,2.0782777100425464e-15,4.1460568702203493e-16,0.19643650967918802,88.15468406677246
dpath.a_lt_b$in0\[9\],2034,-1,2,2.4386679944843857e-15,2.1827086138677659e-16,0.05536076030693948,66.15921533107758
dpath.a_lt_b$in1\[0\],288,-1,1,1.0950325475073347e-15,3.0982559386430984e-17,0.003285815007984638,10.21835708618164
dpath.a_lt_b$in1\[10\],864,-1,1,1.2521080313120667e-15,1.8805804319116295e-16,0.14819300454109907,27.3327579498291
dpath.a_lt_b$in1\[11\],972,-1,2,1.7357399155135123e-15,1.5480988242906352e-16,0.06487344481502078,38.458025336265564
dpath.a_lt_b$in1\[12\],756,-1,2,1.7209854486052896e-15,1.4005541552084087e-16,0.06579960421186115,29.985848784446716
dpath.a_lt_b$in1\[13\],72,-1,1,1.075058663578131e-15,1.1008675457227328e-17,0.0,3.800457000732422
dpath.a_lt_b$in1\[14\],1044,-1,2,1.6939328044567633e-15,1.1300277137231462e-16,0.005712662590667605,37.562076568603516
dpath.a_lt_b$in1\[15\],72,-1,1,1.0768822196344512e-15,1.283223151354743e-17,0.003816270036622882,3.800457000732422
dpath.a_lt_b$in1\[1\],72,-1,1,1.0797695431934043e-15,1.5719555072500526e-17,0.0034816469997167587,3.800457000732422
dpath.a_lt_b$in1\[2\],72,-1,1,1.0769308181497999e-15,1.2880830028896145e-17,0.0,3.800457000732422
dpath.a_lt_b$in1\[3\],72,-1,1,1.076828009525827e-15,1.2778021404923155e-17,0.0026118808891624212,3.800457000732422
dpath.a_lt_b$in1\[4\],126,-1,1,1.0806076822947124e-15,1.6557694173808656e-17,0.007048301980830729,6.701310157775879
dpath.a_lt_b$in1\[5\],864,-1,2,1.7319174675807904e-15,1.5098743449634168e-16,0.0796551558887586,31.89842128753662
dpath.a_lt_b$in1\[6\],1206,-1,2,1.7400705832145867e-15,1.5914055013013795e-16,0.053155652289206046,42.98804223537445
dpath.a_lt_b$in1\[7\],1008,-1,2,1.728887948365817e-15,1.4795791528136827e-16,0.04053182841744274,35.86892318725586
dpath.a_lt_b$in1\[8\],702,-1,2,1.6962111113266406e-15,1.1528107824219187e-16,0.033845577389001846,25.505208373069763
dpath.a_lt_b$in1\[9\],72,-1,1,1.0771269062770893e-15,1.3076918156185516e-17,0.003816270036622882,3.800457000732422
net1,1782,-1,1,1.2165319063735572e-15,1.5608191415760267e-16,0.015298252925276756,58.990726470947266
net10,432,-1,1,7.069836727223271e-16,7.281068744818364e-17,0.011025612417142838,16.976348876953125
net100,846,-1,4,2.4727845757756576e-15,1.2430949654785705e-16,0.031238034483976662,33.13446319103241
net101,126,-1,1,1.6651855650181365e-15,1.2175569221188533e-17,0.0,6.138144016265869
net102,1116,-1,3,2.282915364385028e-15,1.526444426994079e-16,0.04853072436526418,44.511146903038025
